Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
64447dcbe981a22d75d504f2,5781c15381f331000139a89e,APPROVED,2023-04-23T00:37:54.981000Z,2023-04-23T00:48:42.706000Z,2023-04-23T00:48:43.158000,2023-04-23T00:48:43.075149Z,648,CTR530VA,3116,English,35,Female,White,Germany,United States,United States,English,No,Full-Time
64447dcde4ccf54d69fec926,61002399798bfe567e2c10b4,APPROVED,2023-04-23T00:37:36.068000Z,2023-04-23T00:44:04.160000Z,2023-04-23T00:44:04.627000,2023-04-23T00:44:04.565436Z,389,CTR530VA,672,"Chinese, English",22,Female,Asian,United States,United States,United States,Chinese,DATA_EXPIRED,DATA_EXPIRED
64447dce0534a46ef7380909,5f7d026c6fd2421d2dc1af04,APPROVED,2023-04-23T00:37:36.935000Z,2023-04-23T00:43:29.144000Z,2023-04-23T00:43:29.616000,2023-04-23T00:43:29.540810Z,353,CTR530VA,2284,English,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447df0ca05fdef5ee593aa,5c9db776f35c880018bc2fd1,APPROVED,2023-04-23T00:38:12.237000Z,2023-04-23T00:42:19.079000Z,2023-04-23T00:42:19.989000,2023-04-23T00:42:19.930379Z,247,CTR530VA,4724,English,DATA_EXPIRED,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447df9a12083bd4c96e2dc,5a8ae4f20f1bce0001224b6b,APPROVED,2023-04-23T00:38:22.555000Z,2023-04-23T00:51:23.459000Z,2023-04-23T00:51:23.963000,2023-04-23T00:51:23.903493Z,781,CTR530VA,823,"English, Serbian",53,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64447e02e4ccf54d69fec932,6401175ab3be447c3e9f2e09,APPROVED,2023-04-23T00:38:31.640000Z,2023-04-23T00:45:34.502000Z,2023-04-23T00:45:36.173000,2023-04-23T00:45:36.096791Z,423,CTR530VA,56,English,24,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64447e0ab0f3b0e3a6ba2645,5eadd3cf13f83a483b5b8c04,APPROVED,2023-04-23T00:38:37.514000Z,2023-04-23T00:43:31.805000Z,2023-04-23T00:43:32.252000,2023-04-23T00:43:32.196834Z,295,CTR530VA,778,English,24,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447e1480c6caf831e593cd,62e01fdb9adf283ff375724f,APPROVED,2023-04-23T00:38:46.719000Z,2023-04-23T00:42:55.359000Z,2023-04-23T00:42:55.797000,2023-04-23T00:42:55.736321Z,249,CTR530VA,1517,English,26,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
64447e1630d89db5da840b6a,62e5a1374e9ae5284b4625b4,APPROVED,2023-04-23T00:38:49.283000Z,2023-04-23T00:53:47.899000Z,2023-04-23T00:53:48.316000,2023-04-23T00:53:48.244278Z,899,CTR530VA,391,"English, Spanish",22,Male,Other,United States,United States,United States,English,No,Part-Time
64447e23df6979989dad2383,638b9983a3bbe44e543fe28d,APPROVED,2023-04-23T00:39:03.418000Z,2023-04-23T00:43:55.056000Z,2023-04-23T00:43:55.566000,2023-04-23T00:43:55.499734Z,292,CTR530VA,754,English,64,Female,White,United States,United States,United States,English,No,Full-Time
64447e2c80c6caf831e593d6,5faefcc22be93b11829e84df,APPROVED,2023-04-23T00:39:08.746000Z,2023-04-23T00:44:22.528000Z,2023-04-23T00:44:23.060000,2023-04-23T00:44:23.003829Z,314,CTR530VA,1413,"Chinese, English",33,Male,Asian,China,United States,United States,Chinese,No,Full-Time
64447e57332f0eb314ad81b3,5bcfcc800ba8a40001265fe8,APPROVED,2023-04-23T00:39:55.746000Z,2023-04-23T00:45:55.889000Z,2023-04-23T00:45:56.298000,2023-04-23T00:45:56.245274Z,361,CTR530VA,100,English,41,Female,White,United States,United States,United States,English,No,Other
64447e66626ea8b2c2d952c6,5aeb069d5c1f0c000138c08e,APPROVED,2023-04-23T00:40:09.429000Z,2023-04-23T00:44:11.734000Z,2023-04-23T00:44:12.263000,2023-04-23T00:44:12.209585Z,243,CTR530VA,77,"English, Spanish",29,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
64447e83ca05fdef5ee593c4,5bec5b873ffbad0001e8b968,APPROVED,2023-04-23T00:40:41.273000Z,2023-04-23T00:54:31.235000Z,2023-04-23T00:54:31.632000,2023-04-23T00:54:31.578743Z,830,CTR530VA,3166,English,DATA_EXPIRED,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64447e862447d6d2f00aa2f8,63f119621f48e71c94563af8,APPROVED,2023-04-23T00:40:44.986000Z,2023-04-23T00:46:55.149000Z,2023-04-23T00:46:55.623000,2023-04-23T00:46:55.566149Z,371,CTR530VA,190,English,56,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64447e86e4909ac2487e49c3,6387e6268bfa7920afec729d,APPROVED,2023-04-23T00:40:44.414000Z,2023-04-23T00:49:46.461000Z,2023-04-23T00:49:46.921000,2023-04-23T00:49:46.857721Z,543,CTR530VA,703,English,56,Male,White,United States,United States,United States,English,No,Full-Time
64447e89750a3ba568fec921,5b5c8d4e10aec90001ed4bee,APPROVED,2023-04-23T00:40:44.799000Z,2023-04-23T00:44:42.422000Z,2023-04-23T00:44:42.818000,2023-04-23T00:44:42.765743Z,238,CTR530VA,3650,English,24,Female,White,United States,United States,United States,English,No,Full-Time
64447e8a008d45ae0654649b,5e064785e297d502d4f2b15f,APPROVED,2023-04-23T00:40:46.511000Z,2023-04-23T00:48:29.498000Z,2023-04-23T00:48:34.946000,2023-04-23T00:48:31.020873Z,463,CTR530VA,2260,English,45,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64447e8c95d8a8f91bba263a,5d6285707d06c30019d19765,APPROVED,2023-04-23T00:40:48.427000Z,2023-04-23T00:44:58.817000Z,2023-04-23T00:44:59.233000,2023-04-23T00:44:59.175439Z,251,CTR530VA,1909,English,31,Female,White,United States,United States,United States,English,No,Part-Time
64447e90557b0f977b487394,61082842f8f259196a8c0b7d,APPROVED,2023-04-23T00:40:55.874000Z,2023-04-23T00:47:54.202000Z,2023-04-23T00:47:54.702000,2023-04-23T00:47:54.615197Z,419,CTR530VA,512,English,22,Female,White,United States,United States,United States,English,Yes,Other
64447e91d4ad37feea813563,5e44cd061aedc43572ba58b3,APPROVED,2023-04-23T00:40:52.931000Z,2023-04-23T00:44:58.214000Z,2023-04-23T00:44:58.678000,2023-04-23T00:44:58.627567Z,246,CTR530VA,213,English,21,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
64447ea3b630702fe9d504db,5cce4682f2ba8e00017f3de2,APPROVED,2023-04-23T00:41:12.599000Z,2023-04-23T00:48:12.731000Z,2023-04-23T00:48:13.182000,2023-04-23T00:48:13.126257Z,421,CTR530VA,1404,English,42,Female,White,United States,United States,United States,English,No,Full-Time
64447eb830d89db5da840ba2,5f4c4b277200c9868db9d43f,APPROVED,2023-04-23T00:41:28.518000Z,2023-04-23T00:48:49.264000Z,2023-04-23T00:48:49.673000,2023-04-23T00:48:49.602502Z,441,CTR530VA,4308,English,30,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447eb8924424431968102b,6369174d2ded623f59d94e9d,APPROVED,2023-04-23T00:41:34.665000Z,2023-04-23T00:47:45.027000Z,2023-04-23T00:47:45.556000,2023-04-23T00:47:45.483556Z,371,CTR530VA,677,English,DATA_EXPIRED,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64447ebdcff11c4662d504bb,5e1582d9805a30b7d0c8b9c7,APPROVED,2023-04-23T00:41:35.849000Z,2023-04-23T00:47:17.423000Z,2023-04-23T00:47:17.928000,2023-04-23T00:47:17.853543Z,342,CTR530VA,694,"English, German",24,Female,Mixed,United States,United States,United States,English,Yes,Part-Time
64447ec48c35a1dfeb681004,63d17b695a6cbbfcd1b19fdc,APPROVED,2023-04-23T00:41:42.770000Z,2023-04-23T00:45:05.744000Z,2023-04-23T00:45:08.832000,2023-04-23T00:45:06.129728Z,203,CTR530VA,274,English,25,Male,Other,United States,United States,United States,English,No,Due to start a new job within the next month
64447ee72b4f3edd249872ab,61004e962509f21ce295df3d,APPROVED,2023-04-23T00:42:18.437000Z,2023-04-23T00:52:00.377000Z,2023-04-23T00:52:00.815000,2023-04-23T00:52:00.762065Z,582,CTR530VA,1734,"English, Korean",25,Female,Asian,United States,United States,United States,Korean,No,Part-Time
64447eed1dd59c2dfc341a43,640251127760d333fdfa7bb8,APPROVED,2023-04-23T00:42:30.203000Z,2023-04-23T00:50:11.680000Z,2023-04-23T00:50:12.339000,2023-04-23T00:50:12.255099Z,462,CTR530VA,281,English,50,Male,White,United States,United States,United States,English,No,Full-Time
64447f042b4f3edd249872b0,63d4226c0fe4674cfaf0d049,APPROVED,2023-04-23T00:42:50.036000Z,2023-04-23T00:52:45.899000Z,2023-04-23T00:52:46.297000,2023-04-23T00:52:46.242123Z,596,CTR530VA,487,English,52,Female,White,United States,United States,United States,English,No,Full-Time
64447f0808fe46fd7d0e4655,63656c4e67c6245cc50dc5a7,APPROVED,2023-04-23T00:42:52.267000Z,2023-04-23T00:49:50.576000Z,2023-04-23T00:49:51.056000,2023-04-23T00:49:50.996663Z,419,CTR530VA,256,English,39,Female,Asian,Korea,United States,United States,English,No,Part-Time
64447f091dd59c2dfc341a49,6029fbe69d62524074a994ac,APPROVED,2023-04-23T00:42:52.848000Z,2023-04-23T00:52:08.455000Z,2023-04-23T00:52:08.893000,2023-04-23T00:52:08.828762Z,556,CTR530VA,2548,English,DATA_EXPIRED,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447f0cb730bd6ff21782cb,5c7ca7d9e8df4d00160c670b,APPROVED,2023-04-23T00:43:00.542000Z,2023-04-23T00:49:12.062000Z,2023-04-23T00:49:13.096000,2023-04-23T00:49:13.040722Z,372,CTR530VA,131,English,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447f19df84920ec3028830,5d51444f292b750001583e28,APPROVED,2023-04-23T00:43:08.283000Z,2023-04-23T01:03:46.270000Z,2023-04-23T01:03:46.718000,2023-04-23T01:03:46.652325Z,1238,CTR530VA,1321,English,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447f21608dd67d7d4873d3,599314b360937e0001899338,APPROVED,2023-04-23T00:43:30.778000Z,2023-04-23T00:46:47.186000Z,2023-04-23T00:46:47.966000,2023-04-23T00:46:47.894090Z,197,CTR530VA,5732,"English, Japanese",29,Male,White,United States,United States,United States,English,No,Full-Time
64447f2377eda624e0ad235b,54afe839fdf99b6f2c1214ce,APPROVED,2023-04-23T00:43:19.558000Z,2023-04-23T00:47:54.572000Z,2023-04-23T00:47:55.057000,2023-04-23T00:47:54.985151Z,276,CTR530VA,1850,English,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64447f29a358ff37b9b0b913,6121e36192d8fd0203910a30,APPROVED,2023-04-23T00:43:23.738000Z,2023-04-23T01:00:07.279000Z,2023-04-23T01:00:07.760000,2023-04-23T01:00:07.701645Z,1004,CTR530VA,1522,English,19,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447f3224d3013dce813522,61071ee0d98a6df6efb59716,APPROVED,2023-04-23T00:43:34.627000Z,2023-04-23T00:48:36.990000Z,2023-04-23T00:48:37.518000,2023-04-23T00:48:37.452158Z,303,CTR530VA,3026,English,45,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
64447f33d32ecba5a0ad81b7,60fcfde8842d3a8a5a139726,APPROVED,2023-04-23T00:43:36.122000Z,2023-04-23T00:46:40.178000Z,2023-04-23T00:46:40.591000,2023-04-23T00:46:40.546677Z,185,CTR530VA,1014,"Spanish, English",24,Female,Other,United States,United States,United States,Spanish,Yes,Full-Time
64447f77138217452b8184b6,6400f087f7c99ab99abdf3c8,APPROVED,2023-04-23T00:44:43.279000Z,2023-04-23T00:52:53.532000Z,2023-04-23T00:52:59.149000,2023-04-23T00:52:53.857999Z,491,CTR530VA,155,English,DATA_EXPIRED,Female,White,United States,United States,United States,English,No,Other
64447f8429eeeb7892c23ab7,60fdf7ccd0817db1d1efba8c,APPROVED,2023-04-23T00:44:54.611000Z,2023-04-23T00:50:25.919000Z,2023-04-23T00:50:26.366000,2023-04-23T00:50:26.310933Z,332,CTR530VA,2037,English,24,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447f871f3b2b254e840bb2,633c8164d78dbc9b3286decf,APPROVED,2023-04-23T00:45:00.614000Z,2023-04-23T00:49:52.388000Z,2023-04-23T00:49:52.908000,2023-04-23T00:49:52.852944Z,292,CTR530VA,748,English,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447f92c781d3532afaf3be,62b1f8a689ac3aa3054add1e,APPROVED,2023-04-23T00:45:08.678000Z,2023-04-23T00:54:05.443000Z,2023-04-23T00:54:05.940000,2023-04-23T00:54:05.862545Z,537,CTR530VA,71,"English, French",19,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447f9c03c86e5cbe4bf676,5f4818e6d5ce1016c865ed24,APPROVED,2023-04-23T00:45:23.340000Z,2023-04-23T00:56:34.680000Z,2023-04-23T00:56:35.059000,2023-04-23T00:56:34.995986Z,672,CTR530VA,2201,English,65,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447fa4557b0f977b4873bb,5df040fa82b88c0a7c698dd8,APPROVED,2023-04-23T00:45:30.792000Z,2023-04-23T00:52:56.264000Z,2023-04-23T00:53:01.769000,2023-04-23T00:52:56.683694Z,446,CTR530VA,1692,English,54,Male,White,United States,United States,United States,English,No,Full-Time
64447fbd2d7c234275b34bdc,61133aac17eca301e15a9933,APPROVED,2023-04-23T00:45:57.334000Z,2023-04-23T00:55:03.661000Z,2023-04-23T00:55:04.121000,2023-04-23T00:55:04.068442Z,547,CTR530VA,764,English,23,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
64447fc34985319a811782b6,5badcd276322c5000157c196,APPROVED,2023-04-23T00:46:00.393000Z,2023-04-23T00:51:22.782000Z,2023-04-23T00:51:23.180000,2023-04-23T00:51:23.126144Z,323,CTR530VA,2896,English,27,Female,White,United States,United States,United States,English,No,Full-Time
64447fc664102807e9818494,631a671f6dce7ca99b95bc65,APPROVED,2023-04-23T00:46:02.590000Z,2023-04-23T00:49:13.726000Z,2023-04-23T00:49:14.506000,2023-04-23T00:49:14.447909Z,192,CTR530VA,1087,English,21,Male,White,United States,United States,United States,English,Yes,Part-Time
64447fe02b4f3edd249872d4,632a9a164ae4b7deb9aa84db,APPROVED,2023-04-23T00:46:29.247000Z,2023-04-23T01:04:11.404000Z,2023-04-23T01:04:11.944000,2023-04-23T01:04:11.873468Z,1063,CTR530VA,645,English,26,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64447fe103c86e5cbe4bf686,644084516bb3bfc15dd6cc5a,APPROVED,2023-04-23T00:46:29.698000Z,2023-04-23T00:52:59.021000Z,2023-04-23T00:52:59.495000,2023-04-23T00:52:59.425521Z,390,CTR530VA,25,English,23,Male,Mixed,United States,United States,United States,English,Yes,DATA_EXPIRED
64447ffcc2990576937e498e,627ebc31883c7dd7c2220c7e,APPROVED,2023-04-23T00:46:56.893000Z,2023-04-23T00:51:02.489000Z,2023-04-23T00:51:03.095000,2023-04-23T00:51:03.039522Z,246,CTR530VA,1576,English,19,Female,White,United States,United States,United States,English,Yes,Part-Time
6444800cfeb14f9968b0b8e9,6312ada1ce715ee3916c3748,APPROVED,2023-04-23T00:47:12.909000Z,2023-04-23T00:58:25.945000Z,2023-04-23T00:58:26.426000,2023-04-23T00:58:26.363838Z,674,CTR530VA,372,English,29,Male,White,United States,United States,United States,English,No,Other
6444800d77eda624e0ad2388,5ba19bdfa896050001d51f18,APPROVED,2023-04-23T00:47:13.056000Z,2023-04-23T00:51:34.989000Z,2023-04-23T00:51:35.446000,2023-04-23T00:51:35.390862Z,262,CTR530VA,3531,English,41,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
64448012483fe58ed596e292,559bd307fdf99b7d0e839549,APPROVED,2023-04-23T00:47:18.341000Z,2023-04-23T00:51:59.717000Z,2023-04-23T00:52:00.190000,2023-04-23T00:52:00.127660Z,282,CTR530VA,2954,English,41,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
64448013a7ec514cfdfaf3a3,64063ab4e87bbb62274cd0e6,APPROVED,2023-04-23T00:47:23.362000Z,2023-04-23T00:57:54.819000Z,2023-04-23T00:57:55.266000,2023-04-23T00:57:55.202751Z,632,CTR530VA,73,"German, English",65,Male,White,United States,United States,United States,English,No,Part-Time
644480182b4f3edd249872db,64408b4921bee382014b3233,APPROVED,2023-04-23T00:47:27.857000Z,2023-04-23T00:56:38.630000Z,2023-04-23T00:56:39.034000,2023-04-23T00:56:38.971889Z,551,CTR530VA,3,English,63,Female,White,United States,United States,United States,English,No,Part-Time
6444801aa4e5fcc9bd125855,63cef68c73e5d88fe27c36c8,APPROVED,2023-04-23T00:47:34.748000Z,2023-04-23T01:00:50.283000Z,2023-04-23T01:00:50.766000,2023-04-23T01:00:50.705680Z,796,CTR530VA,142,English,48,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
644480205974356aa0ad818a,583b16903d6baa00011999aa,APPROVED,2023-04-23T00:47:31.252000Z,2023-04-23T00:52:10.050000Z,2023-04-23T00:52:10.479000,2023-04-23T00:52:10.409615Z,279,CTR530VA,982,English,33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6444805c664c639a800aa309,5c330cefca23620001b262b1,APPROVED,2023-04-23T00:48:37.858000Z,2023-04-23T01:09:54.350000Z,2023-04-23T01:09:54.726000,2023-04-23T01:09:54.673728Z,1277,CTR530VA,3740,English,58,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6444805d9a092d30920e4648,6015fe4f86fe247906d2fb4c,APPROVED,2023-04-23T00:48:32.739000Z,2023-04-23T00:53:02.615000Z,2023-04-23T00:53:03,2023-04-23T00:53:02.948561Z,270,CTR530VA,2052,English,47,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64448062938c365005818492,5f4b01e7e534bc10f5b6388d,APPROVED,2023-04-23T00:48:38.083000Z,2023-04-23T00:54:55.981000Z,2023-04-23T00:54:56.482000,2023-04-23T00:54:56.411609Z,378,CTR530VA,950,English,25,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
644480643905e43b5fdd6ed5,5c03fc30c776820001bdadb3,APPROVED,2023-04-23T00:48:40.661000Z,2023-04-23T00:56:16.366000Z,2023-04-23T00:56:16.769000,2023-04-23T00:56:16.690739Z,456,CTR530VA,2247,English,37,Female,Asian,United States,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
6444806848fc51dddf9872d1,62d3c8e9215d70649dbe1592,APPROVED,2023-04-23T00:48:43.165000Z,2023-04-23T00:57:21.411000Z,2023-04-23T00:57:21.899000,2023-04-23T00:57:21.830145Z,519,CTR530VA,249,English,23,Male,White,Greece,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6444806b214e93975eab2c9f,633f6d8b53e5f194a6f73724,APPROVED,2023-04-23T00:48:48.036000Z,2023-04-23T00:53:01.689000Z,2023-04-23T00:53:02.302000,2023-04-23T00:53:02.242444Z,254,CTR530VA,560,English,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6444807122241209a00287eb,5c6a92d8a26a8500014446f7,APPROVED,2023-04-23T00:48:54.158000Z,2023-04-23T01:06:08.341000Z,2023-04-23T01:06:08.776000,2023-04-23T01:06:08.710715Z,1035,CTR530VA,994,English,45,Female,Mixed,United States,United States,United States,English,No,Full-Time
64448079c7c6041895c23b1e,5e5410f5be932e06384a03ec,APPROVED,2023-04-23T00:48:59.820000Z,2023-04-23T00:53:33.778000Z,2023-04-23T00:53:34.181000,2023-04-23T00:53:34.108512Z,274,CTR530VA,1596,English,31,Male,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6444807bfaf356af4768101c,5dda6f4e82569a9cea908bb2,APPROVED,2023-04-23T00:49:03.294000Z,2023-04-23T00:55:04.339000Z,2023-04-23T00:55:04.787000,2023-04-23T00:55:04.733711Z,362,CTR530VA,2774,"Chinese, English",25,Male,Asian,United States,United States,United States,Chinese,No,DATA_EXPIRED
6444808ce3d6affdd3840b74,55eb4774748092000baa97ee,APPROVED,2023-04-23T00:49:20.978000Z,2023-04-23T00:55:20.291000Z,2023-04-23T00:55:20.755000,2023-04-23T00:55:20.701833Z,360,CTR530VA,2058,English,33,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644480aabc4b33e6cb4bf65d,5e6abd7ad0380507b227ed31,APPROVED,2023-04-23T00:49:50.406000Z,2023-04-23T00:59:02.686000Z,2023-04-23T00:59:04.079000,2023-04-23T00:59:04.025905Z,553,CTR530VA,712,English,66,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
644480b929eeeb7892c23af8,569b1e1aaf9ad7000d640f24,APPROVED,2023-04-23T00:50:09.814000Z,2023-04-23T00:55:47.642000Z,2023-04-23T00:55:48.092000,2023-04-23T00:55:48.022041Z,338,CTR530VA,1748,English,48,Male,White,United States,United States,United States,English,No,Full-Time
644480bdd0801f367c13bec6,5bb31c670cb04c00014e8149,APPROVED,2023-04-23T00:50:08.987000Z,2023-04-23T00:56:39.839000Z,2023-04-23T00:56:40.272000,2023-04-23T00:56:40.215182Z,391,CTR530VA,446,English,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644480d222241209a00287fc,55a44167fdf99b12b371c88c,APPROVED,2023-04-23T00:50:43.970000Z,2023-04-23T00:54:53.806000Z,2023-04-23T00:54:54.321000,2023-04-23T00:54:54.266487Z,250,CTR530VA,1162,"German, English",26,Male,Black,United States,United States,United States,English,Yes,Other
644480dabe6ea678f2ad2358,5e542a0c4b7e8c42fafa7216,APPROVED,2023-04-23T00:50:54.120000Z,2023-04-23T00:56:54.824000Z,2023-04-23T00:56:55.296000,2023-04-23T00:56:55.231596Z,361,CTR530VA,2829,English,55,Male,Asian,United States,United States,United States,English,No,DATA_EXPIRED
644480fdb60329eb4bfec92a,5dfaa06b5005cc807174ba46,APPROVED,2023-04-23T00:51:13.195000Z,2023-04-23T00:56:10.551000Z,2023-04-23T00:56:11.043000,2023-04-23T00:56:10.988948Z,298,CTR530VA,1625,English,46,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6444810df5ad2e264e54649a,5c0a22affe40eb00016262b6,APPROVED,2023-04-23T00:51:25.761000Z,2023-04-23T01:13:57.267000Z,2023-04-23T01:13:57.708000,2023-04-23T01:13:57.651146Z,1352,CTR530VA,609,English,28,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64448115454312d3eb125872,5ec81f94ce3f412db210602c,APPROVED,2023-04-23T00:51:50.919000Z,2023-04-23T00:57:23.044000Z,2023-04-23T00:57:23.493000,2023-04-23T00:57:23.436734Z,333,CTR530VA,2817,English,34,Female,White,United States,United States,United States,English,No,Full-Time
64448118aece40d5eb59f0d9,5f481f0a4810bc2d025c56f4,APPROVED,2023-04-23T00:51:59.818000Z,2023-04-23T00:58:59.127000Z,2023-04-23T00:59:00.459000,2023-04-23T00:59:00.405653Z,420,CTR530VA,1039,English,46,Male,White,United States,United States,United States,English,No,Full-Time
6444811d2606245226dd6e9e,5dc7870428e0d566b626bcb9,APPROVED,2023-04-23T00:51:45.097000Z,2023-04-23T01:11:53.802000Z,2023-04-23T01:11:54.300000,2023-04-23T01:11:54.216401Z,1209,CTR530VA,1303,English,40,Female,White,United States,United States,United States,English,Yes,Part-Time
6444812321c84569f64873b4,5e6c0b0fede0271d08d1a3cd,APPROVED,2023-04-23T00:51:50.751000Z,2023-04-23T00:56:57.935000Z,2023-04-23T00:56:58.441000,2023-04-23T00:56:58.389499Z,308,CTR530VA,2047,English,19,Male,Asian,United States,United States,United States,English,Yes,DATA_EXPIRED
6444812e4c8c0390bf341a55,5c82d0ac51b0e00015cbd2fc,APPROVED,2023-04-23T00:52:00.507000Z,2023-04-23T00:56:05.693000Z,2023-04-23T00:56:06.246000,2023-04-23T00:56:06.170340Z,246,CTR530VA,1074,English,41,Female,White,United States,United States,United States,English,Yes,Part-Time
6444813da4e5fcc9bd1258a8,5f32b624402891027060806f,APPROVED,2023-04-23T00:52:15.525000Z,2023-04-23T01:00:24.676000Z,2023-04-23T01:00:25.162000,2023-04-23T01:00:25.097170Z,490,CTR530VA,601,English,27,Female,White,United States,United States,United States,English,No,Full-Time
6444814329629cb659dd6ec2,5b7e118e87d85f0001baac27,APPROVED,2023-04-23T00:52:27.753000Z,2023-04-23T01:00:31.279000Z,2023-04-23T01:00:31.763000,2023-04-23T01:00:31.708726Z,484,CTR530VA,1765,English,67,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6444815c2606245226dd6eae,5f42ac74bac9f24a6091bd27,APPROVED,2023-04-23T00:52:47.856000Z,2023-04-23T00:58:07.507000Z,2023-04-23T00:58:07.951000,2023-04-23T00:58:07.899846Z,320,CTR530VA,872,English,29,Female,White,United States,United States,United States,English,No,Part-Time
6444817af98f2f83d6c23ae1,58380cb9f1faf8000129673a,APPROVED,2023-04-23T00:53:14.520000Z,2023-04-23T01:22:40.642000Z,2023-04-23T01:22:41.160000,2023-04-23T01:22:41.105492Z,1767,CTR530VA,542,English,28,Male,White,United States,United States,United States,English,No,Full-Time
6444817bc2990576937e49cd,5fa6ce1ded47dd36825f00d7,APPROVED,2023-04-23T00:57:00.539000Z,2023-04-23T01:08:53.131000Z,2023-04-23T01:08:53.588000,2023-04-23T01:08:53.523039Z,713,CTR530VA,2067,English,61,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6444818b70244140b00aa2f5,588908498fd7f00001d735f8,APPROVED,2023-04-23T00:53:37.077000Z,2023-04-23T01:13:15.734000Z,2023-04-23T01:13:16.903000,2023-04-23T01:13:16.849861Z,1179,CTR530VA,3032,English,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644481918960a56d3dab2c68,5c3a764874d1c6000138ea83,APPROVED,2023-04-23T00:53:42.007000Z,2023-04-23T01:01:32.412000Z,2023-04-23T01:01:32.873000,2023-04-23T01:01:32.809883Z,471,CTR530VA,1268,English,DATA_EXPIRED,Female,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644481a19500e845bd68103d,6245c8c532cdc22633ecbf3f,APPROVED,2023-04-23T00:53:55.901000Z,2023-04-23T00:58:55.973000Z,2023-04-23T00:58:56.444000,2023-04-23T00:58:56.381560Z,301,CTR530VA,1379,English,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
644481a5ee6fe9b568770ff3,5e3b0c1e96942c0564ce3018,APPROVED,2023-04-23T00:54:00.759000Z,2023-04-23T01:01:00.567000Z,2023-04-23T01:01:01.006000,2023-04-23T01:01:00.939160Z,420,CTR530VA,1376,English,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
